standard_job,skill,kg_display_skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,snapshot_skill_status,is_core_skill,rank_in_month,source_month,source_type,profile_generated_at
AI Agent应用工程师,AI工作流设计,AI,1,1,1.0,37,17,0.459459,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,Agent,大模型,1,1,1.0,37,20,0.540541,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,AutoGen,大模型,1,1,1.0,37,18,0.486486,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,C/C++,编程语言,1,1,1.0,37,21,0.567568,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,Context Engineering,大模型,1,1,1.0,37,17,0.459459,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,Function Calling,大模型,1,1,1.0,37,20,0.540541,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,Go,编程语言,1,1,1.0,37,23,0.621622,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,Java,编程语言,1,1,1.0,37,21,0.567568,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,LLM,大模型,1,1,1.0,37,20,0.540541,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,LangChain,大模型,1,1,1.0,37,21,0.567568,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,LangGraph,大模型,1,1,1.0,37,19,0.513514,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,MCP,大模型,1,1,1.0,37,17,0.459459,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,Multi-Agent,大模型,1,1,1.0,37,18,0.486486,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,Python,编程语言,1,1,1.0,37,23,0.621622,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,RAG,大模型,1,1,1.0,37,20,0.540541,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,prompt工程,大模型,1,1,1.0,37,23,0.621622,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,分布式系统,软件工程,1,1,1.0,37,19,0.513514,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent应用工程师,软件开发,软件开发,1,1,1.0,37,20,0.540541,稳定核心技能,1,18,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,Agent,大模型,2,1,0.5,64,27,0.421875,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,AutoGen,大模型,2,1,0.5,64,29,0.453125,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,C/C++,编程语言,2,1,0.5,64,32,0.5,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,GRPO,大模型,2,1,0.5,64,23,0.359375,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,LLM,大模型,2,1,0.5,64,37,0.578125,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,Machine Learning,AI,2,1,0.5,64,35,0.546875,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,Multi-Agent,大模型,2,1,0.5,64,26,0.40625,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,NLP,大模型,2,1,0.5,64,35,0.546875,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,PyTorch,AI,2,1,0.5,64,32,0.5,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,Python,编程语言,2,1,0.5,64,31,0.484375,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,RAG,大模型,2,1,0.5,64,28,0.4375,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,RLHF,大模型,2,1,0.5,64,31,0.484375,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,SFT,大模型,2,1,0.5,64,31,0.484375,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,TensorFlow,AI,2,1,0.5,64,34,0.53125,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,机器学习,AI,2,1,0.5,64,33,0.515625,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,模型训练,大模型,2,1,0.5,64,18,0.28125,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,深度学习,AI,2,1,0.5,64,30,0.46875,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
AI Agent算法工程师,计算机视觉,计算机视觉与图形,2,1,0.5,64,35,0.546875,稳定核心技能,1,18,2026-07,system,2026-08-08T05:28:57+00:00
AI Infra工程师,AI基础设施,AI,3,2,0.666667,63,32,0.507937,稳定核心技能,1,1,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,C/C++,编程语言,3,2,0.666667,63,32,0.507937,稳定核心技能,1,2,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,DeepSpeed,大模型,3,2,0.666667,63,33,0.52381,稳定核心技能,1,3,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,GPU内存优化,硬件与芯片,3,2,0.666667,63,32,0.507937,稳定核心技能,1,4,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,Megatron,大模型,3,2,0.666667,63,31,0.492063,稳定核心技能,1,5,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,PyTorch,AI,3,2,0.666667,63,34,0.539683,稳定核心技能,1,6,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,Python,编程语言,3,2,0.666667,63,34,0.539683,稳定核心技能,1,7,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,SGLang,大模型,3,2,0.666667,63,27,0.428571,稳定核心技能,1,8,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,TensorRT,大模型,3,2,0.666667,63,32,0.507937,稳定核心技能,1,9,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,Triton,大模型,3,2,0.666667,63,31,0.492063,稳定核心技能,1,10,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,分布式训练,大模型,3,2,0.666667,63,36,0.571429,稳定核心技能,1,11,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,模型压缩,大模型,3,2,0.666667,63,35,0.555556,稳定核心技能,1,12,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,模型训练,大模型,3,2,0.666667,63,33,0.52381,稳定核心技能,1,13,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,CUDA,硬件与芯片,3,1,0.333333,63,30,0.47619,稳定核心技能,1,14,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,Go,编程语言,3,1,0.333333,63,30,0.47619,稳定核心技能,1,15,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,Linux,系统与运维,3,1,0.333333,63,31,0.492063,稳定核心技能,1,16,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,TensorFlow,AI,3,1,0.333333,63,32,0.507937,稳定核心技能,1,17,2026-06,system,2026-08-08T05:28:57+00:00
AI Infra工程师,分布式系统,软件工程,3,1,0.333333,63,30,0.47619,稳定核心技能,1,18,2026-06,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,AIGC,AI,1,1,1.0,37,22,0.594595,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,C/C++,编程语言,1,1,1.0,37,21,0.567568,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,Diffusion,大模型,1,1,1.0,37,23,0.621622,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,Diffusion模型,大模型,1,1,1.0,37,19,0.513514,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,LLM,大模型,1,1,1.0,37,21,0.567568,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,Linux,系统与运维,1,1,1.0,37,19,0.513514,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,Machine Learning,AI,1,1,1.0,37,22,0.594595,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,Multimodal AI,大模型,1,1,1.0,37,21,0.567568,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,NLP,大模型,1,1,1.0,37,20,0.540541,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,PyTorch,AI,1,1,1.0,37,23,0.621622,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,Python,编程语言,1,1,1.0,37,24,0.648649,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,TensorFlow,AI,1,1,1.0,37,25,0.675676,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,VLM,大模型,1,1,1.0,37,21,0.567568,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,图像图形技术,计算机视觉与图形,1,1,1.0,37,22,0.594595,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,多模态,大模型,1,1,1.0,37,22,0.594595,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,机器学习,AI,1,1,1.0,37,23,0.621622,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,深度学习,AI,1,1,1.0,37,20,0.540541,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
AIGC算法工程师,计算机视觉,计算机视觉与图形,1,1,1.0,37,24,0.648649,稳定核心技能,1,18,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,AIGC,AI,1,1,1.0,32,23,0.71875,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,AI安全,安全,1,1,1.0,32,16,0.5,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,AI工作流设计,AI,1,1,1.0,32,19,0.59375,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,AI应用开发,AI,1,1,1.0,32,14,0.4375,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,AI测试,AI,1,1,1.0,32,12,0.375,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,Agent,大模型,1,1,1.0,32,19,0.59375,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,Ai coding,AI,1,1,1.0,32,11,0.34375,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,Context Engineering,大模型,1,1,1.0,32,10,0.3125,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,DPO,大模型,1,1,1.0,32,14,0.4375,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,Diffusion,大模型,1,1,1.0,32,14,0.4375,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,Diffusion模型,大模型,1,1,1.0,32,14,0.4375,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,Function Calling,大模型,1,1,1.0,32,14,0.4375,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,LLM,大模型,1,1,1.0,32,14,0.4375,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,LangChain,大模型,1,1,1.0,32,13,0.40625,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,LoRA微调,大模型,1,1,1.0,32,15,0.46875,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,Multimodal AI,大模型,1,1,1.0,32,12,0.375,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,prompt工程,大模型,1,1,1.0,32,26,0.8125,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
AI产品经理,大模型应用,大模型,1,1,1.0,32,22,0.6875,稳定核心技能,1,18,2026-07,system,2026-08-08T05:28:57+00:00
AI安全工程师,大模型安全,大模型,2,2,1.0,21,15,0.714286,稳定核心技能,1,1,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,模型评测,大模型,2,2,1.0,21,17,0.809524,稳定核心技能,1,2,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,AI安全,安全,2,1,0.5,21,12,0.571429,稳定核心技能,1,3,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,AI测试,AI,2,1,0.5,21,11,0.52381,稳定核心技能,1,4,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,C/C++,编程语言,2,1,0.5,21,12,0.571429,稳定核心技能,1,5,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,DPO,大模型,2,1,0.5,21,11,0.52381,稳定核心技能,1,6,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,GRPO,大模型,2,1,0.5,21,5,0.238095,当月活跃技能,0,7,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,Go,编程语言,2,1,0.5,21,11,0.52381,稳定核心技能,1,8,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,Java,编程语言,2,1,0.5,21,10,0.47619,稳定核心技能,1,9,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,LLM,大模型,2,1,0.5,21,7,0.333333,稳定核心技能,1,10,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,PPO,大模型,2,1,0.5,21,5,0.238095,当月活跃技能,0,11,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,Python,编程语言,2,1,0.5,21,12,0.571429,稳定核心技能,1,12,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,RLHF,大模型,2,1,0.5,21,12,0.571429,稳定核心技能,1,13,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,数据工程,数据工程,2,1,0.5,21,9,0.428571,稳定核心技能,1,14,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,机器学习,AI,2,1,0.5,21,9,0.428571,稳定核心技能,1,15,2026-05,system,2026-08-08T05:28:57+00:00
AI安全工程师,模型调优,大模型,2,1,0.5,21,9,0.428571,稳定核心技能,1,16,2026-05,system,2026-08-08T05:28:57+00:00
AI应用工程师,AI应用开发,AI,2,1,0.5,34,21,0.617647,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,C/C++,编程语言,2,1,0.5,34,18,0.529412,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,Go,编程语言,2,1,0.5,34,19,0.558824,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,Java,编程语言,2,1,0.5,34,19,0.558824,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,JavaScript,编程语言,2,1,0.5,34,13,0.382353,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,Machine Learning,AI,2,1,0.5,34,14,0.411765,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,MySQL,数据工程,2,1,0.5,34,13,0.382353,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,NLP,大模型,2,1,0.5,34,16,0.470588,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,PyTorch,AI,2,1,0.5,34,12,0.352941,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,Python,编程语言,2,1,0.5,34,19,0.558824,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,React,编程语言,2,1,0.5,34,14,0.411765,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,TensorFlow,AI,2,1,0.5,34,13,0.382353,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,TypeScript,编程语言,2,1,0.5,34,13,0.382353,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,大模型应用,大模型,2,1,0.5,34,19,0.558824,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,操作系统,系统与运维,2,1,0.5,34,12,0.352941,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,机器学习,AI,2,1,0.5,34,13,0.382353,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,计算机网络,通信与网络,2,1,0.5,34,13,0.382353,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
AI应用工程师,软件开发,软件开发,2,1,0.5,34,19,0.558824,稳定核心技能,1,18,2026-07,system,2026-08-08T05:28:57+00:00
Android开发工程师,Android Framework,软件开发,2,2,1.0,21,13,0.619048,稳定核心技能,1,1,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,Android,软件开发,2,1,0.5,21,12,0.571429,稳定核心技能,1,2,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,C/C++,编程语言,2,1,0.5,21,15,0.714286,稳定核心技能,1,3,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,Java,编程语言,2,1,0.5,21,13,0.619048,稳定核心技能,1,4,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,Kotlin,编程语言,2,1,0.5,21,12,0.571429,稳定核心技能,1,5,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,NLP,大模型,2,1,0.5,21,1,0.047619,当月活跃技能,0,6,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,Objective-C,编程语言,2,1,0.5,21,11,0.52381,稳定核心技能,1,7,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,Swift,编程语言,2,1,0.5,21,13,0.619048,稳定核心技能,1,8,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,iOS,软件开发,2,1,0.5,21,11,0.52381,稳定核心技能,1,9,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,性能优化,软件工程,2,1,0.5,21,13,0.619048,稳定核心技能,1,10,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,计算机网络,通信与网络,2,1,0.5,21,1,0.047619,当月活跃技能,0,11,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,跨平台开发,软件开发,2,1,0.5,21,12,0.571429,稳定核心技能,1,12,2026-06,system,2026-08-08T05:28:57+00:00
Android开发工程师,软件开发,软件开发,2,1,0.5,21,14,0.666667,稳定核心技能,1,13,2026-06,system,2026-08-08T05:28:57+00:00
C++开发工程师,C/C++,编程语言,1,1,1.0,38,27,0.710526,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
C++开发工程师,Go,编程语言,1,1,1.0,38,25,0.657895,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
C++开发工程师,Linux,系统与运维,1,1,1.0,38,30,0.789474,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
C++开发工程师,Python,编程语言,1,1,1.0,38,32,0.842105,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
C++开发工程师,Rust,编程语言,1,1,1.0,38,28,0.736842,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
C++开发工程师,操作系统,系统与运维,1,1,1.0,38,27,0.710526,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
C++开发工程师,硬件开发,硬件与芯片,1,1,1.0,38,26,0.684211,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
C++开发工程师,网络编程,软件工程,1,1,1.0,38,26,0.684211,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,AI基础设施,AI,2,1,0.5,19,12,0.631579,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,Agent,大模型,2,1,0.5,19,5,0.263158,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,Ai coding,AI,2,1,0.5,19,5,0.263158,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,CUDA,硬件与芯片,2,1,0.5,19,7,0.368421,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,DeepSpeed,大模型,2,1,0.5,19,8,0.421053,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,GPU内存优化,硬件与芯片,2,1,0.5,19,9,0.473684,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,MCP,大模型,2,1,0.5,19,7,0.368421,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,Megatron,大模型,2,1,0.5,19,7,0.368421,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,SGLang,大模型,2,1,0.5,19,7,0.368421,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,TensorRT,大模型,2,1,0.5,19,7,0.368421,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,Triton,大模型,2,1,0.5,19,8,0.421053,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,分布式训练,大模型,2,1,0.5,19,7,0.368421,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,推理优化,大模型,2,1,0.5,19,8,0.421053,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,模型工程,大模型,2,1,0.5,19,10,0.526316,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,模型并行,大模型,2,1,0.5,19,7,0.368421,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,模型推理,大模型,2,1,0.5,19,9,0.473684,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,模型服务化,大模型,2,1,0.5,19,13,0.684211,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
DevOps工程师,模型部署,大模型,2,1,0.5,19,13,0.684211,稳定核心技能,1,18,2026-07,system,2026-08-08T05:28:57+00:00
Go开发工程师,C/C++,编程语言,1,1,1.0,18,16,0.888889,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
Go开发工程师,Go,编程语言,1,1,1.0,18,17,0.944444,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
Go开发工程师,Linux,系统与运维,1,1,1.0,18,17,0.944444,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
Go开发工程师,MySQL,数据工程,1,1,1.0,18,17,0.944444,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
Go开发工程师,PHP,编程语言,1,1,1.0,18,17,0.944444,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
Go开发工程师,Python,编程语言,1,1,1.0,18,17,0.944444,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
Go开发工程师,云计算,云计算,1,1,1.0,18,18,1.0,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
Go开发工程师,分布式系统,软件工程,1,1,1.0,18,16,0.888889,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,C/C++,编程语言,1,1,1.0,34,22,0.647059,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,Elasticsearch,数据工程,1,1,1.0,34,20,0.588235,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,Go,编程语言,1,1,1.0,34,20,0.588235,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,Java,编程语言,1,1,1.0,34,23,0.676471,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,Linux,系统与运维,1,1,1.0,34,20,0.588235,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,MyBatis,软件开发,1,1,1.0,34,21,0.617647,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,MySQL,数据工程,1,1,1.0,34,20,0.588235,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,NoSQL,数据工程,1,1,1.0,34,21,0.617647,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,Python,编程语言,1,1,1.0,34,20,0.588235,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,RAG,大模型,1,1,1.0,34,6,0.176471,当月活跃技能,0,10,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,Redis,数据工程,1,1,1.0,34,21,0.617647,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,Spring,软件开发,1,1,1.0,34,21,0.617647,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,Spring Boot,软件开发,1,1,1.0,34,20,0.588235,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,分布式系统,软件工程,1,1,1.0,34,21,0.617647,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,数据工程,数据工程,1,1,1.0,34,20,0.588235,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,消息队列,数据工程,1,1,1.0,34,22,0.647059,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
Java开发工程师,编程语言,编程语言,1,1,1.0,34,21,0.617647,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
NLP算法工程师,DPO,大模型,3,2,0.666667,51,30,0.588235,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
NLP算法工程师,Embedding,大模型,3,2,0.666667,51,29,0.568627,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
NLP算法工程师,LLM,大模型,3,2,0.666667,51,30,0.588235,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
NLP算法工程师,LoRA微调,大模型,3,2,0.666667,51,29,0.568627,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
NLP算法工程师,Megatron,大模型,3,2,0.666667,51,27,0.529412,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
NLP算法工程师,NLP,大模型,3,2,0.666667,51,26,0.509804,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
